,base_lat,base_lon,predicted_lat,predicted_lon
609,52.244991999999996,16.8488091,52.2450296,16.848791000000002
610,51.0807957,16.994931,51.0808151,16.9949986
611,52.3963654,16.9015595,52.3963534,16.9014487
612,52.394358600000004,16.8968854,52.3943784,16.89686042271399
613,50.9026136,15.733677599999998,50.920696,15.733247
614,51.2537296,22.530613100000004,51.25369225,22.530544849862753
615,50.073981599999996,19.9354556,50.0701214,19.9269187
616,52.22712420000001,20.9007242,52.22729655,20.90057037459208
617,51.95863989999999,20.1434573,51.9585013,20.143483045929774
618,50.298231,19.112123899999997,50.29818760000001,19.11216979356321
619,52.1390374,21.0406346,52.13916805,21.040605924618475
620,51.0755201,17.001745800000002,51.0755224,17.0017526
621,49.92875979999999,19.0118788,49.92878220000001,19.01188326964678
622,52.079193599999996,17.030204,52.071743,17.034111
623,50.0570655,21.9621753,50.0460218,21.9816466
624,52.39176639999999,16.902407500000002,52.3917182,16.902512100000006
625,52.169647,21.082857999999998,52.169676,21.082902
626,52.3773209,16.866033899999998,52.3779608,16.867114800000003
627,52.230385,21.012373999999998,52.23045045,21.012364168309183
628,51.736528,19.4836,51.7364755,19.48361525878716
629,52.28842419999999,17.854077399999994,52.2884548,17.854051199999994
630,50.00037589999999,19.8986431,50.0004214,19.8986778
631,52.22558739999999,20.997046899999997,52.22559355,20.996665584781308
632,52.2212811,20.9160637,52.222072,20.916265
633,50.9201679,15.7314459,50.9200744,15.731580492121699
634,52.3922402,16.915488600000003,52.3922997,16.9167405
635,52.195602,20.989420000000006,52.1956268,20.9894055
636,52.2414761,21.086470000000002,52.241512,21.086385
637,50.38088219999999,19.245964100000002,50.38084805,19.24585069750448
638,50.0424645,19.926895499999997,50.04247820000001,19.927117532973448
639,53.32525079999999,15.0140976,53.324601,15.0138661
640,50.046403399999996,19.9990285,50.0464034,19.9990285
641,54.557415,18.477756699999997,54.557338,18.478019089128413
642,54.1219353,17.979370899999996,54.1218745,17.9794096
643,50.06357360000001,19.931147699999997,50.063725,19.931069
644,50.014019299999994,19.8870353,50.01388595,19.886926040313444
645,54.5562043,18.5150773,54.5563152,18.515099
646,51.2232458,22.496560100000004,51.2232509,22.49658137424231
647,52.159493499999996,21.030461300000002,52.15929595,21.030279480090282
648,50.0905138,19.872081,50.09048705,19.87267002932969
649,54.38054770000001,18.6315275,54.3804873,18.631657396001767
650,50.073981599999996,19.9354556,50.073957899999996,19.935470578361233
651,52.20044650000001,21.005422699999997,52.20049175,21.00550130762711
652,52.2342063,21.0994298,52.233349,21.099424
653,52.390488,16.845875500000002,52.3907995,16.846853600000006
654,50.0631813,20.018934100000006,50.0632778,20.019345
655,50.9303547,17.3164968,50.93106,17.31806
656,52.16741529999999,21.0669608,52.16689,21.066056
657,50.905856299999996,15.7554339,50.9060935,15.7646288
658,52.390110799999995,16.9120714,52.3901347,16.9118867
659,52.40300999999999,16.89351,52.40276435,16.89357443132375
660,50.1988062,19.054019,50.1989871,19.05365674749535
661,49.98878679999999,20.9127473,49.9910847,20.902762600000006
662,50.2298213,18.9838656,50.22981295,18.98387544408421
663,50.82057860000001,16.3044746,50.8205969,16.304425492404174
664,53.72647779999999,18.9424497,53.72633810000001,18.942284571867503
665,52.27498370000001,20.949666399999998,,
666,54.124086,17.996907,54.12404,17.996933491451554
667,52.2801158,20.934222899999998,52.2803406,20.934354191287888
668,52.3914944,16.8711202,52.391441,16.871318
669,53.344246,15.012988,53.3441849,15.0130415
670,50.258956,19.014266,50.25903495,19.014305163577674
671,50.0206379,19.8887464,50.02170170000001,19.888722905126823
672,52.1975196,21.0499079,52.19722,21.049955
673,50.063314399999996,19.9273857,50.0633144,19.9273857
674,50.06376666844921,19.931142143905166,52.38844,16.802529999999994
675,52.2428701,20.9403957,52.237695,21.005427
676,50.0164748,19.909685999999997,50.0164748,19.909686
677,50.2567086,19.0320445,50.25681675,19.03206229136528
678,53.0345591,23.0841848,53.03699115,23.079805605673947
679,50.374579,19.022223699999998,50.37456185,19.022517798319647
680,51.4170483,6.9955283999999995,51.41703070000001,6.995545559936536
681,50.051169200000004,21.97418960000001,50.05122075,21.974194995574685
682,51.7731053,19.4818318,51.773117,19.481811478753954
683,52.179685600000006,21.0459488,52.179918,21.045675
684,49.96664999999999,20.607144,53.84621600000001,21.307863
685,50.782776,16.0281478,50.782421,16.029341
686,52.379876,16.837827899999994,52.37988789999999,16.837722600000006
687,52.152125399999996,21.0384669,52.152076,21.038523
688,54.405140044550606,18.602297008037567,53.78004010000001,20.5218982
689,49.90910239999999,19.0057294,49.908988,19.005914
690,50.4444218,18.8789933,50.444256,18.879804
691,50.03605020000001,19.9332493,50.036175,19.933140282035406
692,50.083932,19.9035048,50.08425275000001,19.90363131416904
693,52.3792866,16.746619199999998,52.3775536,16.7468549
694,52.2333795,20.987816100000003,52.236091,20.9980181
695,52.367799100000006,16.8783268,52.3678728,16.87840407266549
696,54.1216892,17.972055800000003,54.1212458,17.9747413
697,52.2234954,20.9463029,52.223831,20.945597
698,52.1719305,21.05425,52.171472,21.053086
699,50.873087100000006,20.624057699999998,50.8728738,20.6238871
700,49.9789434,20.0634569,49.978855100000004,20.06351236726785
701,52.734166099999996,15.235346400000001,53.04237895,15.303928969826634
702,51.44345269999999,6.9945414999999995,51.44346155,6.994554857445593
703,52.2930777,21.1277612,52.29301205,21.127756536074237
704,52.7146438,15.2468571,52.71832735,15.251858836565768
705,50.08345,19.9671831,50.083193,19.967395
706,52.7227198,15.1973315,52.7229171,15.197828
707,51.762625899999996,19.490662399999998,51.7624605,19.490613
708,50.0337752,19.937982100000006,50.0337686,19.93814317500145
709,52.3850302,16.8912063,52.3851802,16.8915784
710,53.1424084,23.1311766,53.142408700000004,23.13114684418216
711,49.9191972,18.9880833,49.9079878,19.002072
712,51.1186352,16.947971399999997,51.1185253,16.948138800000002
713,52.26229799999999,20.9806563,52.262602,20.98068
714,50.200972,19.0381773,50.20100795000001,19.03819076768939
715,52.232258400000006,20.9842694,52.232424,20.984284
716,54.115665299999996,17.959517,50.021802,19.984459
717,52.26229799999999,20.9806563,52.262602,20.98068
718,51.1504792,23.453677399999997,50.291611,18.944153
719,50.073431,19.915404000000002,50.07340125,19.91542874320114
720,51.1269468,17.048545,51.1268513,17.0485935
721,50.11716800000001,20.841134,49.9946617,20.0909495
722,53.3504529,14.475429,53.35018,14.47509
723,50.3796876,18.9358142,50.3797075,18.935828
724,52.20778789999999,20.964827300000003,52.207807,20.965085
